sentence_id,word,pos,tag
100,good,JJ,I-Skill
100,clinical,JJ,I-Skill
100,practice,NN,I-Skill
100,processes,NNS,I-Skill
100,.,.,O
101,****,NN,O
101,PAYE,NNP,O
101,a,DT,O
101,day,NN,O
101,Morgan,NNP,O
101,Hunt,NNP,O
101,",",",",O
101,a,DT,O
101,multi,NN,O
101,award,NN,O
101,winning,VBG,O
101,Public,NNP,B-Domain
101,Sector,NNP,I-Domain
101,Recruitment,NNP,I-Domain
101,consultancy,NN,O
101,are,VBP,O
101,currently,RB,O
101,looking,VBG,O
101,to,TO,O
101,source,NN,O
101,candidates,NNS,O
101,to,TO,O
101,work,VB,O
101,as,IN,O
101,an,DT,O
101,I,PRP,B-Occupation
101,Trent,NNP,I-Occupation
101,specialist,NN,I-Occupation
101,.,.,O
102,A,DT,O
102,relevant,JJ,O
102,vocational,JJ,B-Qualification
102,qualification,NN,I-Qualification
102,e,NN,O
102,.,.,O
102,g,NN,O
102,.,.,O
102,NVQ,NNP,B-Qualification
102,",",",",O
102,HNC,NNP,B-Qualification
102,",",",",O
102,HND,NNP,B-Qualification
102,",",",",O
102,ONC,NNP,B-Qualification
102,",",",",O
102,C,NNP,B-Qualification
102,amp,NN,I-Qualification
102,;,:,I-Qualification
102,G,NNP,I-Qualification
102,or,CC,O
102,an,DT,O
102,appropriate,JJ,O
102,apprenticeship,NN,B-Qualification
102,.,.,O
103,The,DT,O
103,position,NN,O
103,available,JJ,O
103,is,VBZ,O
103,for,IN,O
103,a,DT,O
103,Project,NNP,B-Occupation
103,Manager,NNP,I-Occupation
103,working,VBG,O
103,within,IN,O
103,one,CD,O
103,of,IN,O
103,the,DT,O
103,companies,NNS,O
103,excellent,VBP,O
103,medical,JJ,B-Skill
103,appliance,NN,I-Skill
103,production,NN,I-Skill
103,facilities,NNS,O
103,.,.,O
104,To,TO,O
104,be,VB,O
104,considered,VBN,O
104,for,IN,O
104,this,DT,O
104,role,NN,O
104,please,VB,O
104,send,VB,O
104,your,PRP$,O
104,CV,NNP,O
104,.,.,O
105,Every,DT,O
105,client,NN,B-Skill
105,contact,NN,I-Skill
105,count,NN,O
105,",",",",O
105,and,CC,O
105,you,PRP,O
105,will,MD,O
105,be,VB,O
105,using,VBG,O
105,world,NN,O
105,class,NN,O
105,sales,NNS,B-Skill
105,tools,NNS,I-Skill
105,and,CC,I-Skill
105,techniques,NNS,I-Skill
105,in,IN,O
105,order,NN,O
105,to,TO,O
105,diagnose,VB,B-Skill
105,client,NN,I-Skill
105,needs,NNS,I-Skill
105,and,CC,O
105,match,VB,O
105,those,DT,O
105,with,IN,O
105,our,PRP$,O
105,product,NN,O
105,offering,NN,O
105,.,.,O
106,Provide,NNP,B-Skill
106,estimating,VBG,I-Skill
106,reports,NNS,I-Skill
106,and,CC,O
106,project,NN,B-Skill
106,files,NNS,I-Skill
106,for,IN,O
106,use,NN,O
106,by,IN,O
106,management,NN,O
106,.,.,O
107,If,IN,O
107,you,PRP,O
107,would,MD,O
107,like,VB,O
107,to,TO,O
107,apply,VB,O
107,for,IN,O
107,this,DT,O
107,post,NN,O
107,please,VB,O
107,call,VB,O
107,Emma,NNP,O
107,at,IN,O
107,Eclypse,NNP,O
107,on,IN,O
108,With,IN,O
108,a,DT,O
108,global,JJ,O
108,presence,NN,O
108,they,PRP,O
108,now,RB,O
108,have,VBP,O
108,over,RP,O
108,gen,JJ,O
108,subsidiaries,NNS,O
108,in,IN,O
108,Europe,NNP,O
108,and,CC,O
108,Africa,NNP,O
108,and,CC,O
108,enjoy,VB,O
108,turnover,NN,O
108,in,IN,O
108,excess,NN,O
108,of,IN,O
108,60,CD,O
108,million,CD,O
108,Euros,NNS,O
108,a,DT,O
108,year,NN,O
108,Their,PRP$,O
108,employees,NNS,O
108,get,VBP,O
108,involved,VBN,O
108,with,IN,O
108,conviction,NN,B-Skill
108,in,IN,O
108,the,DT,O
108,company,NN,O
108,with,IN,O
108,a,DT,O
108,two,CD,O
108,way,NN,O
108,commitment,NN,B-Skill
108,built,VBN,O
108,on,IN,O
108,mutual,JJ,O
108,Respect,NNP,B-Skill
108,",",",",O
108,Trust,NNP,B-Skill
108,and,CC,O
108,Inspiration,NNP,B-Skill
108,.,.,O
109,The,DT,O
109,technology,NN,O
109,we,PRP,O
109,provide,VBP,O
109,gives,VBZ,O
109,customers,NNS,O
109,a,DT,O
109,clearer,JJ,O
109,picture,NN,O
109,of,IN,O
109,how,WRB,O
109,their,PRP$,O
109,entire,JJ,O
109,portfolio,NN,O
109,is,VBZ,O
109,performing,VBG,O
109,",",",",O
109,putting,VBG,O
109,them,PRP,O
109,in,IN,O
109,control,NN,O
109,of,IN,O
109,their,PRP$,O
109,investments,NNS,O
109,through,IN,O
109,their,PRP$,O
109,Financial,NNP,B-Occupation
109,Adviser,NNP,I-Occupation
109,.,.,O
110,Our,PRP$,O
110,client,NN,O
110,is,VBZ,O
110,the,DT,O
110,fastest,JJS,O
110,growing,VBG,O
110,gym,NN,O
110,chain,NN,O
110,in,IN,O
110,the,DT,O
110,U,NNP,O
110,.,.,O
110,K,NNP,O
110,.,.,O
110,offering,VBG,O
110,stateoftheart,NN,O
110,facilities,NNS,O
110,for,IN,O
110,outstanding,JJ,O
110,value,NN,O
110,for,IN,O
110,money,NN,O
110,.,.,O
111,You,PRP,O
111,will,MD,O
111,have,VB,O
111,an,DT,O
111,Assistant,NNP,B-Occupation
111,Manager,NNP,I-Occupation
111,and,CC,O
111,personal,JJ,B-Occupation
111,trainers,NNS,I-Occupation
111,who,WP,O
111,you,PRP,O
111,will,MD,O
111,recruit,VB,B-Skill
111,",",",",O
111,mentor,NN,B-Skill
111,and,CC,O
111,manage,NN,B-Skill
111,.,.,O
112,They,PRP,O
112,are,VBP,O
112,looking,VBG,O
112,for,IN,O
112,a,DT,O
112,General,NNP,B-Occupation
112,Manager,NNP,I-Occupation
112,to,TO,O
112,assume,VB,B-Skill
112,responsibility,NN,I-Skill
112,for,IN,I-Skill
112,one,CD,I-Skill
112,of,IN,I-Skill
112,their,PRP$,I-Skill
112,flagship,NN,I-Skill
112,sites,VBZ,I-Skill
112,in,IN,O
112,Edinburgh,NNP,O
112,.,.,O
113,Corecom,NNP,O
113,Consulting,NNP,O
113,are,VBP,O
113,on,IN,O
113,the,DT,O
113,lookout,NN,O
113,for,IN,O
113,a,DT,O
113,talented,JJ,B-Skill
113,Test,NNP,B-Occupation
113,Consultant,NNP,I-Occupation
113,/,NNP,O
113,Automation,NNP,B-Occupation
113,Test,NNP,I-Occupation
113,Analyst,NNP,I-Occupation
113,with,IN,O
113,experience,NN,O
113,of,IN,O
113,working,VBG,B-Skill
113,with,IN,I-Skill
113,Selenium,NNP,I-Skill
113,for,IN,O
113,our,PRP$,O
113,client,NN,O
113,",",",",O
113,a,DT,O
113,market,NN,O
113,leading,VBG,O
113,web,NNS,O
113,based,VBN,O
113,organisation,NN,O
113,based,VBN,O
113,in,IN,O
113,Newcastle,NNP,O
113,.,.,O
114,THE,DT,O
114,OPPORTUNITY,NNP,O
114,:,:,O
114,Working,VBG,O
114,within,IN,O
114,this,DT,O
114,global,JJ,O
114,automotive,JJ,B-Domain
114,business,NN,O
114,you,PRP,O
114,will,MD,O
114,report,VB,O
114,into,IN,O
114,a,DT,O
114,section,NN,B-Occupation
114,purchasing,NN,I-Occupation
114,manager,NN,I-Occupation
114,.,.,O
115,Undertake,NNP,B-Skill
115,special,JJ,I-Skill
115,projects,NNS,I-Skill
115,as,IN,O
115,assigned,VBN,O
115,by,IN,O
115,the,DT,O
115,European,NNP,O
115,Executive,NNP,B-Occupation
115,Board,NNP,O
115,.,.,O
116,Due,NNP,O
116,to,TO,O
116,an,DT,O
116,increased,VBN,O
116,demand,NN,O
116,for,IN,O
116,their,PRP$,O
116,marketleading,NN,O
116,product,NN,O
116,",",",",O
116,the,DT,O
116,world,NN,O
116,leader,NN,O
116,in,IN,O
116,the,DT,O
116,provision,NN,O
116,of,IN,O
116,software,NN,B-Skill
116,solutions,NNS,I-Skill
116,to,TO,O
116,the,DT,O
116,Music,NNP,B-Domain
116,and,CC,I-Domain
116,Entertainment,NNP,I-Domain
116,industry,NN,O
116,needs,VBZ,O
116,an,DT,O
116,experienced,JJ,O
116,Delphi,NNP,B-Occupation
116,Developer,NNP,I-Occupation
116,.,.,O
117,Strong,JJ,O
117,IT,NNP,B-Skill
117,skills,VBZ,O
117,allied,VBN,O
117,to,TO,O
117,a,DT,O
117,high,JJ,O
117,standard,NN,O
117,of,IN,O
117,work,NN,O
117,output,NN,O
117,",",",",O
117,you,PRP,O
117,exhibit,VBP,O
117,a,DT,O
117,high,JJ,B-Skill
117,degree,NN,I-Skill
117,of,IN,I-Skill
117,professionalism,NN,I-Skill
117,",",",",O
117,team,NN,B-Skill
117,focus,NN,I-Skill
117,and,CC,O
117,a,DT,O
117,selfdisciplined,JJ,B-Skill
117,approach,NN,O
117,to,TO,O
117,your,PRP$,O
117,own,JJ,O
117,workload,NN,O
117,and,CC,O
117,organisation,NN,B-Skill
117,.,.,O
118,In,IN,O
118,addition,NN,O
118,to,TO,O
118,a,DT,O
118,competitive,JJ,O
118,salary,NN,O
118,there,EX,O
118,are,VBP,O
118,excellent,JJ,O
118,benefits,NNS,O
118,including,VBG,O
118,bonus,NN,O
118,and,CC,O
118,car,NN,O
118,and,CC,O
118,excellent,JJ,O
118,opportunities,NNS,O
118,for,IN,O
118,progression,NN,O
118,.,.,O
119,We,PRP,O
119,deal,VBP,O
119,with,IN,O
119,both,DT,O
119,Microsoft,NNP,B-Occupation
119,Partners,NNPS,I-Occupation
119,&,CC,O
119,End,NNP,B-Occupation
119,Users,NNPS,I-Occupation
119,throughout,IN,O
119,the,DT,O
119,UK,NNP,O
119,and,CC,O
119,Europe,NNP,O
119,and,CC,O
119,we,PRP,O
119,have,VBP,O
119,never,RB,O
119,had,VBN,O
119,more,RBR,O
119,live,JJ,O
119,requirements,NNS,O
119,&,CC,O
119,CRM,NNP,B-Skill
119,jobs,NNS,O
119,for,IN,O
119,Microsoft,NNP,B-Occupation
119,Dynamics,NNP,I-Occupation
119,professionals,NNS,I-Occupation
119,.,.,O
120,You,PRP,O
120,will,MD,O
120,work,VB,O
120,within,IN,O
120,a,DT,O
120,dedicated,JJ,O
120,Sponsorship,NNP,B-Domain
120,Sales,NNS,I-Domain
120,Team,NNP,O
120,and,CC,O
120,be,VB,O
120,managed,VBN,B-Skill
120,and,CC,O
120,mentored,VBN,B-Skill
120,by,IN,O
120,one,CD,O
120,of,IN,O
120,our,PRP$,O
120,experienced,JJ,B-Skill
120,Sales,NNS,B-Occupation
120,Managers,NNS,I-Occupation
120,.,.,O
121,Knowledge,NNP,O
121,of,IN,O
121,budgets,NNS,B-Skill
121,",",",",O
121,estimates,NNS,B-Skill
121,",",",",O
121,contract,NN,B-Skill
121,sums,NNS,I-Skill
121,and,CC,O
121,financial,JJ,B-Skill
121,controls,NNS,I-Skill
121,.,.,O
122,They,PRP,O
122,are,VBP,O
122,an,DT,O
122,excellent,JJ,O
122,place,NN,O
122,to,TO,O
122,work,VB,O
122,where,WRB,O
122,each,DT,O
122,employee,NN,O
122,is,VBZ,O
122,valued,VBN,O
122,.,.,O
123,Nigel,NNP,O
123,Frank,NNP,O
123,International,NNP,O
123,is,VBZ,O
123,the,DT,O
123,leading,VBG,O
123,Microsoft,NNP,B-Skill
123,Dynamics,NNP,I-Skill
123,recruitment,NN,O
123,firm,NN,O
123,in,IN,O
123,the,DT,O
123,UK,NNP,O
123,",",",",O
123,advertising,VBG,O
123,more,JJR,O
123,Dynamics,NNS,B-Skill
123,CRM,NNP,I-Skill
123,jobs,NNS,O
123,than,IN,O
123,any,DT,O
123,other,JJ,O
123,agency,NN,O
123,.,.,O
124,You,PRP,O
124,will,MD,O
124,be,VB,O
124,measured,VBN,O
124,on,IN,O
124,breakdown,JJ,B-Skill
124,response,NN,I-Skill
124,and,CC,O
124,problem,NN,B-Skill
124,resolution,NN,I-Skill
124,",",",",O
124,department,NN,B-Skill
124,KOI,NNP,I-Skill
124,',POS,I-Skill
124,s,NNS,I-Skill
124,breakdown,IN,I-Skill
124,levels,NNS,I-Skill
124,",",",",O
124,PM,NNP,B-Skill
124,achievements,NNS,I-Skill
124,",",",",O
124,budget,NN,B-Skill
124,control,NN,I-Skill
124,",",",",O
124,improvement,NN,B-Skill
124,projects,NNS,I-Skill
124,.,.,O
125,NG,NNP,O
125,****,NNP,O
125,in,IN,O
125,Radcliffe,NNP,O
125,",",",",O
125,Cotgrave,NNP,O
125,",",",",O
125,Bingham,NNP,O
125,",",",",O
125,East,NNP,O
125,Bridgford,NNP,O
125,",",",",O
125,Cropwell,NNP,O
125,Bishop,NNP,O
125,",",",",O
125,Cropwell,NNP,O
125,Butler,NNP,O
125,.,.,O
126,A,DT,O
126,leading,JJ,O
126,manufacturing,NN,B-Domain
126,business,NN,O
126,who,WP,O
126,supply,VBP,O
126,luxury,NN,O
126,products,NNS,O
126,to,TO,O
126,the,DT,O
126,Retail,NNP,B-Domain
126,and,CC,O
126,Leisure,NNP,B-Domain
126,industries,NNS,O
126,are,VBP,O
126,looking,VBG,O
126,to,TO,O
126,recruit,VB,O
126,a,DT,O
126,talented,JJ,O
126,Supply,NNP,B-Occupation
126,Chain,NNP,I-Occupation
126,Manager,NNP,I-Occupation
126,to,TO,O
126,manage,VB,B-Skill
126,operations,NNS,I-Skill
126,",",",",O
126,production,NN,B-Skill
126,",",",",O
126,warehousing,VBG,B-Skill
126,",",",",O
126,delivery,NN,B-Skill
126,",",",",O
126,reporting,NN,B-Skill
126,and,CC,O
126,to,TO,O
126,develop,VB,B-Skill
126,best,JJS,I-Skill
126,practice,NN,I-Skill
126,Supply,NNP,I-Skill
126,Chain,NNP,I-Skill
126,procedures,NNS,I-Skill
126,within,IN,O
126,the,DT,O
126,organisation,NN,O
126,.,.,O
127,Our,PRP$,O
127,dedicated,JJ,O
127,team,NN,O
127,is,VBZ,O
127,looking,VBG,O
127,forward,RB,O
127,to,TO,O
127,meeting,NN,O
127,you,PRP,O
128,You,PRP,O
128,will,MD,O
128,be,VB,O
128,an,DT,O
128,excellent,JJ,O
128,communicator,NN,B-Skill
128,who,WP,O
128,is,VBZ,O
128,adept,VBN,O
128,at,IN,O
128,picking,VBG,B-Skill
128,up,RP,I-Skill
128,systems,NNS,I-Skill
128,and,CC,O
128,building,VBG,B-Skill
128,relationships,NNS,I-Skill
128,with,IN,I-Skill
128,clients,NNS,I-Skill
128,.,.,O
129,In,IN,O
129,return,NN,O
129,",",",",O
129,you,PRP,O
129,ll,VBP,O
129,enjoy,VB,O
129,a,DT,O
129,wide,JJ,O
129,range,NN,O
129,of,IN,O
129,benefits,NNS,O
129,including,VBG,O
129,a,DT,O
129,quarterly,JJ,O
129,performance,NN,O
129,bonus,NN,O
129,and,CC,O
129,22,CD,O
129,days,NNS,O
129,holiday,NN,O
129,.,.,O
130,Generate,NNP,B-Skill
130,sponsorship,VBD,I-Skill
130,sales,NNS,I-Skill
130,revenue,NN,I-Skill
130,in,IN,O
130,line,NN,O
130,with,IN,O
130,agreed,JJ,O
130,targets,NNS,O
130,objectives,VBZ,O
130,Work,VBP,O
130,with,IN,O
130,sales,NNS,B-Occupation
130,manager,NN,I-Occupation
130,to,TO,O
130,ensure,VB,O
130,agreed,JJ,O
130,Key,NNP,B-Skill
130,Performance,NNP,I-Skill
130,Indicators,NNPS,I-Skill
130,KPIs,NNP,I-Skill
131,Experience,NN,O
131,in,IN,O
131,the,DT,O
131,automotive,JJ,B-Domain
131,industry,NN,O
131,is,VBZ,O
131,a,DT,O
131,must,MD,O
131,as,IN,O
131,a,DT,O
131,service,NN,B-Occupation
131,advisor,NN,I-Occupation
131,along,IN,O
131,with,IN,O
131,a,DT,O
131,driving,NN,B-Qualification
131,license,NN,I-Qualification
131,.,.,O
132,In,IN,O
132,return,NN,O
132,",",",",O
132,you,PRP,O
132,will,MD,O
132,be,VB,O
132,given,VBN,O
132,a,DT,O
132,great,JJ,O
132,opportunity,NN,O
132,to,TO,O
132,work,VB,O
132,in,IN,O
132,a,DT,O
132,talented,JJ,B-Skill
132,and,CC,O
132,passionate,JJ,B-Skill
132,team,NN,O
132,who,WP,O
132,will,MD,O
132,be,VB,O
132,delivering,VBG,B-Skill
132,the,DT,I-Skill
132,next,JJ,I-Skill
132,solution,NN,I-Skill
132,for,IN,O
132,a,DT,O
132,successful,JJ,O
132,company,NN,O
132,.,.,O
133,Nigel,NNP,O
133,Frank,NNP,O
133,International,NNP,O
133,Ltd,NNP,O
133,is,VBZ,O
133,acting,VBG,O
133,as,IN,O
133,an,DT,O
133,Employment,NNP,B-Domain
133,Agency,NNP,I-Domain
133,in,IN,O
133,relation,NN,O
133,to,TO,O
133,this,DT,O
133,vacancy,NN,O
133,.,.,O
134,As,IN,O
134,a,DT,O
134,project,NN,B-Occupation
134,manager,NN,I-Occupation
134,you,PRP,O
134,will,MD,O
134,be,VB,O
134,required,VBN,O
134,to,TO,O
134,accurately,RB,B-Skill
134,reflect,VB,I-Skill
134,the,DT,I-Skill
134,projects,NNS,I-Skill
134,status,NN,I-Skill
134,to,TO,O
134,senior,JJ,O
134,management,NN,O
134,enlisting,VBG,B-Skill
134,any,DT,I-Skill
134,anticipated,JJ,I-Skill
134,short,JJ,I-Skill
134,falls,NNS,I-Skill
134,",",",",O
134,the,DT,O
134,implications,NNS,O
134,and,CC,O
134,in,IN,O
134,some,DT,O
134,instances,NNS,O
134,your,PRP$,O
134,solution,NN,O
134,.,.,O
135,An,DT,O
135,international,JJ,O
135,bank,NN,O
135,are,VBP,O
135,currently,RB,O
135,recruiting,VBG,O
135,for,IN,O
135,a,DT,O
135,Financial,NNP,B-Occupation
135,Analyst,NNP,I-Occupation
135,to,TO,O
135,join,VB,O
135,their,PRP$,O
135,accounting,NN,B-Skill
135,and,CC,O
135,control,NN,B-Skill
135,team,NN,O
135,.,.,O
136,A,DT,O
136,full,JJ,B-Qualification
136,clean,JJ,I-Qualification
136,driving,VBG,I-Qualification
136,licence,NN,I-Qualification
136,",",",",O
136,HNC,NNP,B-Qualification
136,or,CC,O
136,above,RB,O
136,in,IN,O
136,a,DT,O
136,relevant,JJ,O
136,engineering,NN,B-Skill
136,discipline,NN,O
136,and,CC,O
136,a,DT,O
136,time,NN,O
136,served,JJ,O
136,electrical,JJ,B-Skill
136,engineering,NN,I-Skill
136,background,NN,O
136,are,VBP,O
136,therefore,RB,O
136,essential,JJ,O
136,requirements,NNS,O
136,for,IN,O
136,this,DT,O
136,role,NN,O
136,",",",",O
136,and,CC,O
136,in,IN,O
136,return,NN,O
136,an,DT,O
136,attractive,JJ,O
136,benefits,NNS,O
136,package,NN,O
136,",",",",O
136,stability,NN,O
136,and,CC,O
136,genuine,JJ,O
136,career,NN,O
136,progression,NN,O
136,opportunities,NNS,O
136,are,VBP,O
136,available,JJ,O
136,.,.,O
137,This,DT,O
137,school,NN,O
137,is,VBZ,O
137,located,VBN,O
137,in,IN,O
137,the,DT,O
137,East,NNP,O
137,London,NNP,O
137,Borough,NNP,O
137,of,IN,O
137,Newham,NNP,O
137,.,.,O
138,The,DT,O
138,inside,NN,O
138,sales,NNS,B-Skill
138,team,NN,O
138,is,VBZ,O
138,a,DT,O
138,key,JJ,O
138,part,NN,O
138,of,IN,O
138,the,DT,O
138,overall,JJ,O
138,EMEA,NNP,B-Skill
138,strategy,NN,I-Skill
138,to,TO,O
138,support,VB,B-Skill
138,the,DT,I-Skill
138,revenue,NN,I-Skill
138,objectives,NNS,I-Skill
138,of,IN,O
138,the,DT,O
138,region,NN,O
138,.,.,O
139,Given,VBN,O
139,the,DT,O
139,nature,NN,O
139,of,IN,O
139,the,DT,O
139,role,NN,O
139,it,PRP,O
139,is,VBZ,O
139,essential,JJ,O
139,that,IN,O
139,you,PRP,O
139,are,VBP,O
139,able,JJ,O
139,to,TO,O
139,demonstrate,VB,O
139,the,DT,O
139,ability,NN,B-Skill
139,to,TO,I-Skill
139,hit,VB,I-Skill
139,the,DT,I-Skill
139,ground,NN,I-Skill
139,running,VBG,I-Skill
139,here,RB,O
139,.,.,O
140,Have,VB,O
140,a,DT,O
140,good,JJ,O
140,strong,JJ,O
140,working,VBG,O
140,knowledge,NN,O
140,of,IN,O
140,Quality,NNP,B-Skill
140,Management,NNP,I-Skill
140,Systems,NNPS,I-Skill
140,and,CC,O
140,ability,NN,O
140,to,TO,O
140,implement,VB,B-Skill
140,it,PRP,O
140,in,IN,O
140,the,DT,O
140,business,NN,O
140,.,.,O
141,My,PRP$,O
141,client,NN,O
141,is,VBZ,O
141,looking,VBG,O
141,to,TO,O
141,hire,VB,O
141,a,DT,O
141,Helpdesk,NNP,B-Occupation
141,Team,NNP,I-Occupation
141,Leader,NNP,I-Occupation
141,on,IN,O
141,a,DT,O
141,permanent,JJ,O
141,12,CD,O
141,Month,NNP,O
141,Fixed,NNP,O
141,Term,NNP,O
141,FTE,NNP,O
141,.,.,O
142,****,JJ,O
142,month,NN,O
142,old,JJ,O
142,daughter,NN,O
142,with,IN,O
142,experience,NN,O
142,of,IN,O
142,babies,NNS,O
142,of,IN,O
142,the,DT,O
142,same,JJ,O
142,age,NN,O
142,.,.,O
143,Undertake,NNP,B-Skill
143,collection,NN,I-Skill
143,of,IN,I-Skill
143,data,NNS,I-Skill
143,and,CC,I-Skill
143,metrics,NNS,I-Skill
143,which,WDT,O
143,provide,VBP,B-Skill
143,an,DT,I-Skill
143,accurate,JJ,I-Skill
143,view,NN,I-Skill
143,of,IN,I-Skill
143,business,NN,I-Skill
143,and,CC,I-Skill
143,supplier,JJR,I-Skill
143,performance,NN,I-Skill
143,.,.,O
144,Potentially,RB,O
144,managing,VBG,B-Skill
144,multiple,JJ,I-Skill
144,sites,NNS,I-Skill
144,across,IN,O
144,Yorkshire,NNP,O
144,Responsibility,NNP,B-Skill
144,for,IN,I-Skill
144,Health,NNP,I-Skill
144,Significant,NNP,O
144,client,NN,B-Skill
144,liaison,NN,I-Skill
144,which,WDT,O
144,involves,VBZ,O
144,providing,VBG,B-Skill
144,reports,NNS,I-Skill
144,and,CC,O
144,progress,JJ,B-Skill
144,meetings,NNS,I-Skill
144,.,.,O
145,Have,NNP,O
145,excellent,JJ,O
145,knowledge,NN,O
145,of,IN,O
145,the,DT,O
145,drug,NN,B-Skill
145,development,NN,I-Skill
145,process,NN,I-Skill
146,Triad,NNP,O
146,Resourcing,NNP,O
146,s,JJ,O
146,client,NN,O
146,is,VBZ,O
146,looking,VBG,O
146,to,TO,O
146,strengthen,VB,O
146,their,PRP$,O
146,Leakage,NNP,B-Skill
146,team,NN,O
146,with,IN,O
147,All,DT,O
147,shortlisted,VBN,O
147,candidates,NNS,O
147,will,MD,O
147,be,VB,O
147,observed,VBN,O
147,in,IN,O
147,their,PRP$,O
147,own,JJ,O
147,setting,NN,O
147,.,.,O
148,HCL,NNP,O
148,Permanet,NNP,O
148,`,``,O
148,s,JJ,O
148,client,NN,O
148,",",",",O
148,a,DT,O
148,leading,VBG,O
148,Oncology,NNP,B-Skill
148,Clinic,NNP,O
148,in,IN,O
148,London,NNP,O
148,",",",",O
148,is,VBZ,O
148,looking,VBG,O
148,for,IN,O
148,a,DT,O
148,Senior,JJ,B-Occupation
148,Staff,NNP,I-Occupation
148,Nurse,NNP,I-Occupation
148,to,TO,O
148,work,VB,O
148,in,IN,O
148,their,PRP$,O
148,specialist,NN,O
148,Oncology,NNP,B-Skill
148,Outpatient,NNP,I-Skill
148,Chemotherapy,NNP,I-Skill
148,Clinic,NNP,O
148,.,.,O
149,To,TO,O
149,apply,VB,O
149,please,JJ,O
149,send,VB,O
149,across,IN,O
149,a,DT,O
149,copy,NN,O
149,of,IN,O
149,your,PRP$,O
149,CV,NNP,O
149,for,IN,O
149,consideration,NN,O
149,or,CC,O
149,for,IN,O
149,a,DT,O
149,conversation,NN,O
149,in,IN,O
149,the,DT,O
149,strictest,NN,O
149,of,IN,O
149,confidence,NN,O
149,please,NN,O
149,call,NN,O
149,Populus,NNP,O
149,Consultants,NNPS,O
149,and,CC,O
149,ask,VB,O
149,for,IN,O
149,Richard,NNP,O
149,.,.,O
150,Although,IN,O
150,we,PRP,O
150,try,VBP,O
150,to,TO,O
150,respond,VB,O
150,to,TO,O
150,all,DT,O
150,applications,NNS,O
150,",",",",O
150,the,DT,O
150,high,JJ,O
150,number,NN,O
150,we,PRP,O
150,receive,VBP,O
150,means,VBZ,O
150,this,DT,O
150,isn,JJ,O
150,`,``,O
150,t,NN,O
150,always,RB,O
150,possible,JJ,O
150,.,.,O
151,They,PRP,O
151,have,VBP,O
151,a,DT,O
151,winning,VBG,O
151,formula,NN,O
151,that,WDT,O
151,has,VBZ,O
151,been,VBN,O
151,very,RB,O
151,successful,JJ,O
151,and,CC,O
151,their,PRP$,O
151,business,NN,O
151,remains,VBZ,O
151,very,RB,O
151,profitable,JJ,O
151,despite,IN,O
151,these,DT,O
151,challenging,VBG,O
151,times,NNS,O
151,.,.,O
152,You,PRP,O
152,will,MD,O
152,be,VB,O
152,working,VBG,B-Skill
152,closely,RB,I-Skill
152,with,IN,I-Skill
152,multiple,JJ,I-Skill
152,internal,JJ,I-Skill
152,departments,NNS,I-Skill
152,you,PRP,O
152,will,MD,O
152,manage,VB,B-Skill
152,supplier,NN,I-Skill
152,development,NN,I-Skill
152,",",",",O
152,achieving,VBG,B-Skill
152,department,NN,I-Skill
152,cost,NN,I-Skill
152,reduction,NN,I-Skill
152,targets,NNS,I-Skill
152,and,CC,O
152,look,VB,B-Skill
152,at,IN,I-Skill
152,what,WP,I-Skill
152,external,JJ,I-Skill
152,influences,NNS,I-Skill
152,could,MD,I-Skill
152,effect,NN,I-Skill
152,supply,NN,I-Skill
152,.,.,O
153,Our,PRP$,O
153,standards,NNS,O
153,are,VBP,O
153,exceptionally,RB,O
153,high,JJ,O
153,",",",",O
153,and,CC,O
153,from,IN,O
153,the,DT,O
153,moment,NN,O
153,you,PRP,O
153,join,VBP,O
153,the,DT,O
153,business,NN,O
153,",",",",O
153,you,PRP,O
153,will,MD,O
153,receive,VB,O
153,world,NN,O
153,class,NN,O
153,training,NN,B-Skill
153,and,CC,O
153,development,NN,B-Skill
153,in,IN,O
153,order,NN,O
153,to,TO,O
153,help,VB,O
153,you,PRP,O
153,achieve,VB,B-Skill
153,excellence,NN,I-Skill
153,.,.,O
154,The,DT,O
154,experience,NN,O
154,required,VBN,O
154,to,TO,O
154,be,VB,O
154,eligible,JJ,O
154,for,IN,O
154,this,DT,O
154,role,NN,O
154,is,VBZ,O
154,as,IN,O
154,follows,VBZ,O
154,:,:,O
155,As,IN,O
155,the,DT,O
155,Linux,NNP,B-Occupation
155,Systems,NNPS,I-Occupation
155,Administrator,NNP,I-Occupation
155,/,NNP,I-Occupation
155,Engineer,NNP,I-Occupation
155,you,PRP,O
155,will,MD,O
155,be,VB,O
155,required,VBN,O
155,to,TO,O
155,support,VB,B-Skill
155,the,DT,I-Skill
155,software,NN,I-Skill
155,developers,NNS,I-Skill
155,in,IN,O
155,how,WRB,O
155,they,PRP,O
155,access,NN,O
155,",",",",O
155,use,NN,O
155,and,CC,O
155,want,VBP,O
155,to,TO,O
155,improve,VB,O
155,the,DT,O
155,software,NN,B-Skill
155,development,NN,I-Skill
155,and,CC,O
155,support,NN,B-Skill
155,within,IN,I-Skill
155,the,DT,I-Skill
155,team,NN,I-Skill
155,.,.,O
156,",",",",O
156,regulatory,JJ,B-Skill
156,requirements,NNS,I-Skill
156,and,CC,O
156,analysis,NN,B-Skill
156,are,VBP,O
156,met,VBN,O
156,Balance,NNP,B-Skill
156,sheet,NN,I-Skill
156,analysis,NN,I-Skill
156,",",",",O
